Nome_Org;Website
SINDICATO DOS TRABALHADORES DA AGRICULTURA DO DISTRITO DE PORTALEGRE;https://empresite.jornaldenegocios.pt/SINDICATO-TRABALHADORES-AGRICULTURA-DISTRITO-PORTALEGRE.html
UNIÃO DOS SINDICATOS DO NORTE ALENTEJANO;http://sindicatos.cgtp.pt/uniao-norte-alentejano/
SINDICATO DOS TRABALHADORES DAS INDÚSTRIAS ALIMENTARES DE HIDRATOS DE CARBONO DO NORTE;http://www.cgtp.pt/contactos/234-porto/69-sindicato-dos-trabalhadores-da-agricultura-e-das-industrias-de-alimentacao-bebidas-e-tabacos-de-portugal-sintab
SINDICATO DOS ESTIVADORES S CONFERENTES MARÍTIMOS E FLUVIAIS DO DISTRITO DO PORTO;https://www.dnb.com/business-directory/company-profiles.SINDICATO_DOS_ESTIVADORES_E_CONFERENTES_MAR%C3%8DTIMOS_E_FLUVIAIS_DO_DISTRITO_DO_PORTO.78277df0899539f0322d5bd39691702e.html
SINDICATO DOS TRABALHADORES PORTUÁRIOS DE TRÁFEGO DO NORTE DE PORTUGAL;https://empresite.jornaldenegocios.pt/ASSOCIACAO-SOCIOS-SINDICATO-TRABALHADORES-PORTUARIOS-TRAFEGO-NORTE-PORTUGAL.html
SINDICATO DOS TREINADORES DE FUTEBOL;https://antf.pt/
SINDICATO NACIONAL DOS TRABALHADORES DOS SERVIÇOS MUNICIPALIZADOS;https://dre.pt/web/guest/home/-/dre/122109476/details/maximized?parte_filter=40&dreId=122101753
SINDICATO DA TAPEÇARIA, CORDOARIA E SIMILARES DO NORTE;https://empresite.jornaldenegocios.pt/SINDICATO-TAPECARIA-CORDOARIA-SIMILARES-NORTE.html
SINDICATO DOS METALÚRGICOS DO DISTRITO DE PORTALEGRE;https://empresite.jornaldenegocios.pt/SINDICATO-METALURGICOS-DISTRITO-PORTALEGRE.html
SINDICATO NACIONAL DAS POLÍCIAS MUNICIPAIS;https://snpm.pt/contacto/
SINDICATO DOS TRABALHADORES DO METRO E FERROVIARIOS;https://sntsf.pt/
SINDICATO DOS TRABALHADORES EM FUNÇÕES PÚBLICAS E SOCIAIS DO NORTE;http://www.stfpsn.pt/
SINDICATO NACIONAL DOS PROFISSIONAIS DE FARMÁCIA;http://www.sinprofarm.pt/
SINDICATO DOS DELEGADOS DE VENDAS (COMISSIONISTAS) DO DISTRITOS DO PORTO;https://infoempresas.jn.pt/Empresa_SINDICATO-DELEGADOS-VENDAS-COMISSIONISTAS-DISTRITO-PORTO.html
SINDICATO DOS TÉCNICOS PORTUGUESES DAS INSTALAÇÕES E EQUIPAMENTOS DA SAÚDE E MANUTENÇÃO HOSPITALAR;https://empresite.jornaldenegocios.pt/SINDICATO-TECNICOS-PORTUGUESES-INSTALACOES-EQUIPAMENTOS-SAUDE-MANUTENCAO-HOSPITALAR.html
SINDICATO LIVRE DOS OPERÁRIOS FABRICANTES DE GUARDA-SOIS E OFÍCIOS CORRELATIVOS DO DISTRITO DO PORTO;http://cdi.upp.pt/cgi-bin/procura.py?expr=Sindicato+Livre+dos+Oper%E1rios+Fabricantes+Guarda+S%F3is+Of%EDcios+Correlativos+Distrito+Porto
SINDICATO DOS TRABALHADORES DAS INDÚSTRIAS TRANSFORMADORAS, ENERGIA E ACTIVIDADES DO AMBIENTE DO NORTE;http://www.cgtp.pt/contactos/234-porto/79-sindicato-dos-trab-das-industrias-transformadoras-energia-e-actividades-do-ambiente-do-norte-site-norte
SINDICATO DOS TRABALHADORES DA QUÍMICA, FARMACÊUTICA, PETRÓLEO E GÁS DO NORTE;http://cad.cgtp.pt/ica/index.php/7230;isaar
SINDICATO DOS TRABALHADORES DA CONSTRUÇÃO, MADEIRAS, MÁRMORES, PEDREIRAS, CERÂMICA E MATERIAIS DE CONSTRUÇÃO DE PORTUGAL;http://www.cgtp.pt/contactos/234-porto/73-sindicato-dos-trabalhadores-da-construcao-madeiras-marmores-pedreiras-ceramica-e-materiais-de-construcao-de-portugal
SINDICATO DOS INSPECTORES DA EDUCAÇÃO E DO ENSINO;https://siee.pt/
SINDICATO DOS ESTIVADORES, CONFERENTES E TRÁFEGO DOS PORTOS DO DOURO E LEIXÕES;http://fnstp.pt/filiados/leixoes/
SINDICATO DOS PESCADORES DE VILA DO CONDE;https://www.dnb.com/business-directory/company-profiles.sindicato_dos_pescadores_de_vila_do_conde.967fb1b56e8fb2e30783a9ca17819d95.html
FEDERAÇAO DOS SINDICATOS DOS TRABALHADORES DA INDÚSTRIA HOTELEIRA DO NORTE;http://www.cgtp.pt/contactos/234-porto/77-sindicato-dos-trabalhadores-da-industria-de-hotelaria-turismo-restaurantes-e-similares-do-norte
SINDICATO LIVRE DOS MAQUINISTAS, MOTORISTAS E AJUDANTES MARÍTIMOS E FLUVIAIS DO NORTE;http://cdi.upp.pt/cgi-bin/procura.py?expr=Sindicato+Livre+dos+Maquinistas+Motoristas+Ajudantes+Mar%EDtimos+Fluviais+Norte
SINDICATO NACIONAL DOS OPERÁRIOS CONFEITEIROS E OFÍCIOS CORRELATIVOS DO DISTRITO DO PORTO;https://empresite.jornaldenegocios.pt/SINDICATO-NACIONAL-OPERARIOS-CONFEITEIROS-OFICIOS-CORRELATIVOS-DISTRITO-PORTO.html
SINDICATO DOS PESCADORES DE MATOSINHOS;https://empresite.jornaldenegocios.pt/SINDICATO-PESCADORES-MATOSINHOS.html
SINDICATO NACIONAL DOS TRABALHADORES DA EDUCAÇÃO A CONTRATO;https://fne.pt/uploads/rte/folha-informativa-educacao/livro_CCT_FNE_CNEF.pdf
SINDICATO DOS MÉDICOS DO NORTE;https://www.sindicatomedicosnorte.pt/
ASSOCIAÇAO DOS PROFISSIONAIS DO ENSINO DE CONDUÇÃO AUTOMÓVEL;http://www.imt-ip.pt/sites/IMTT/Portugues/Links/AssociacoesConducao/Paginas/AssociacoesdeConducao.aspx
SINDICATO DOS ENFERMEIROS;https://www.sep.org.pt/
FEDERAÇAO DOS SINDICATOS DOS TRABALHADORES DE ESCRITÓRIO E SERVIÇOS;https://www.cesp1.net/
SINDICATO DOS TÉCNICOS DE VENDAS DO NORTE E CENTRO;https://www.cesp1.net/
SINDICATO NACIONAL DA CARREIRA DE CHEFES DA POLÍCIA DE SEGURANÇA PÚBLICA;https://www.sncc-psp.net/
SINDICATO DOS PROFESSORES DO NORTE;https://www.spn.pt/
SINDICATOS DOS TRABALHADORES DAS INDÚSTRIAS ELÉCTRICAS DO NORTE;https://www.fiequimetal.pt/index.php/sobre-nos/sindicatos-filiados/site-norte
FEDERAÇAO DOS SINDICATOS DOS OPERÁRIOS DA CONSTRUÇÃO CIVIL DO NORTE;http://sindicatos.cgtp.pt/feviccom/
SINDICATO DOS PROFISSIONAIS DE OURIVESARIA, RELOJOARIA E OFÍCIOS CORRELATIVOS DO NORTE;http://cdi.upp.pt/cgi-bin/procura.py?expr=Sindicato+dos+Profissionais+Ourivesaria+Relojoaria+Of%EDcios+Correlativos+Norte
SINDICATO DOS LINGADORES-APARTADORES, BARQUEIROS-FRAGATEIROS DO DOURO E LEIXÕES E FLUVIAIS DO NORTE DE PORTUGAL;https://www.infotrustgo.pt/empresa/sindicato-dos-lingadores-apartadores-barqueiros-fragateiros-do-douro-e-leixoes-e-fluviais-do-norte-de-portugal
SINDICATO DOS TRABALHADORES BARBEIROS, CABELEIREIROS E OFÍCIOS CORRELATIVOS DOS DISTRITOS DO PORTO, AVEIRO, BRAGANÇA, GUARDA E VIAL REAL;http://www.cdi.upp.pt/cgi-bin/procura.py?expr=Sindicato+Nacional+dos+Oficiais+Barbeiro+Cabeleireiro+Distrito+Porto
SINDICATO DOS FERROVIÁRIOS DO NORTE DE PORTUGAL;http://www.guianet.pt/pt/sindicato-dos-ferroviarios-do-norte-de-portugal-269646
USF/CGTPIN;http://www.cgtp.pt/cgtp-in/areas-de-accao/politicas-sociais?start=164
SINDICATO DOS TRABALHADORES DA SAÚDE, SOLIDARIEDADE E SEGURANÇA SOCIAL;http://www.cgtp.pt/contactos/234-porto/83-sindicato-dos-trabalhadores-da-saude-solidariedade-e-seguranca-social
SINDICATO DOS TÉCNICOS SUPERIORES DE DIAGNÓSTICO E TERAPÊUTICA;https://www.stss.pt/web/
SINDICATO DOS TRABALHADORES DO ESTADO E DE ENTIDADES DO SECTOR PÚBLICO;https://www.dgaep.gov.pt/index.cfm?&OBJID=32B5C008-D957-4C3E-B00A-2ECE2208212A&ComDest=0&Tab=1
SINDICATO DOS TRABALHADORES DA PESCA DO NORTE;http://www.cgtp.pt/contactos/234-porto/80-sindicato-dos-trabalhadores-da-pesca-do-norte
SINDICATO DOS TRABALHADORES DAS INDÚSTRIAS TRANSFORMADORAS, ENERGIA E ACTIVIDADES DO AMBIENTE DO CENTRO NORTE;http://www.cgtp.pt/contactos/223-aveiro/30-site-cn-sindicato-dos-trab-das-industrias-transformadoras-energia-e-actividades-do-ambiente-do-centro-norte
SINDICATO DA INDÚSTRIA E COMÉRCIO PETROLÍFERO;https://empresite.jornaldenegocios.pt/SINDICATO-INDUSTRIA-COMERCIO-PETROLIFERO-SICOP-MATOSINHOS.html
ASSOCIAÇAO SINDICAL DO PESSOAL ADMINISTRATIVO DA SAÚDE;http://www.usi.pt/aspas-associacao-sindical-do-pessoal-administrativo-da-saude/
ASSOCIAÇAO SINDICAL DE EMPREGADOS E TÉCNICOS;https://www.sitese.pt/quemsomos.php
SINDICATO NACIONAL DOS FUNCIONÁRIOS DAS COMISSÕES DE CONCILIAÇÃO E JULGAMENTO;http://www.guiatrabalhista.com.br/guia/comissoes_conciliacao.htm
SINDICATO DOS TELEFONISTAS E OFICIOS CORRELATIVOS DO NORTE;https://empresite.jornaldenegocios.pt/SINDICATO-TELEFONISTAS-OFICIOS-CORRELATIVOS-NORTE.html
FEDERAÇAO DOS SINDICATOS DAS INDÚSTRIAS DE MADEIRA;https://ephemerajpp.com/category/org/sindicatos/federacao-dos-sindicatos-das-industrias-de-madeira/
SINDICATO LIVRE DOS PROFISSIONAIS RODOVIÁRIOS E EMPREGADOS DE GARAGENS DO DISTRITO DO PORTO;https://infoempresas.jn.pt/Empresa_SINDICATO-LIVRE-PROFISSIONAIS-RODOVIARIOS-EMPREGADOS-GARAGENS-DISTRITO-PORTO.html
SINDICATO NACIONAL DOS DELEGADOS E SUBDELEGADOS ESCOLARES;https://empresite.jornaldenegocios.pt/SINDICATO-NACIONAL-DELEGADOS-SUBDELEGADOS-ESCOLARES.html
SINDICATO DOS TRABALHADORES DE ESCRITÓRIOS, SERVIÇOS, COMÉRCIO, ALIMENTAÇÃO, HOTELARIA E TURISMO;https://www.cesp1.net/
SINDICATO DOS ENCARTADOS DE MESTRANÇA DAS PESCAS DE MATOSINHOS, AVEIRO E FIGUEIRA DA FOZ;https://www.noticiasdeaveiro.pt/sindicato-dos-trabalhadores-da-pesca-alerta-governo/
SINDICATO DOS TRABALHADORES ADMINISTRATIVOS E MARÍTIMOS - PORTUÁRIOS;http://fnstp.pt/
SINDICATO DOS PROFESSORES DA ZONA NORTE;https://www.spzn.pt/
SINDICATO NACIONAL DOS PROFISSIONAIS DE SEGUROS E AFINS (SINAPSA);http://www.sinapsa.pt/
SINDICATO NACIONAL DOS PROFISSIONAIS DE EMERGÊNCIA MÉDICA;https://www.ahbva.pt/noticias-noticias/socorro-do-inem-em-risco-por-falta-de-operadores.html/
SINDICATO DOS TRABALHADORES DA INDÚSTRIA DE HOTELARIA, TURISMO, RESTAURANTES E SIMILARES DO NORTE;https://www.sindhotelarianorte.com/
SINDICATO DOS TRABALHADORES DAS INDÚSTRIAS ELÉCTRICAS DO NORTE E CENTRO;https://www.fiequimetal.pt/index.php/sobre-nos/sindicatos-filiados/site-centro-norte
SINDICATO DOS TÉCNICOS SUPERIORES, ADMINISTRATIVOS E AUXILIARES DE EDUCAÇÃO DA ZONA NORTE;https://www.staaezn.pt/
SINDICATO DOS TRABALHADORES DE CALÇADO, MALAS, COMPONENTES, FORMAS E OFÍCIOS AFINS DO DISTRITO DO PORTO;https://empresite.jornaldenegocios.pt/SINDICATO-TRABALHADORES-CALCADO-MALAS-COMPONENTES-FORMAS-OFICIOS-AFINS-DISTRITO-PORTO-PORTO.html
SINDICATO DOS TRABALHA DO COMÉRCIO, ESCRITÓRIOS E SERVIÇOS DO NORTE;https://www.cesp1.net/
SINDICATO DOS TRABALHADORES GRÁFICOS DOS DISTRITO DO PORTO, BRAGANÇA E VILA REAL;https://www.dnb.com/business-directory/company-profiles.SINDICATO_DOS_TRABALHADORES_GR%C3%81FICOS_DOS_DISTRITOS_DO_PORTO_BRAGAN%C3%87A_E_VILA_REAL.0c0f9c2882bd1cd1d3cfa77c49aa4115.html
SINDICATO LIVRE DOS PESCADORES DO DISTRITO DO PORTO;https://empresite.jornaldenegocios.pt/SINDICATO-LIVRE-PESCADORES-DISTRITO-PORTO-SECCAO.html
SINDICATO DOS TRABALHADORES DAS INDÚSTRIAS QUÍMICAS, PETRÓLEO E GÁS DO NORTE;http://cad.cgtp.pt/ica/index.php/7230;isaar
SINDICATO DOS TRABALHADORES JUDICIAIS DO DISTRITO JUDICIAL DO PORTO;https://www.sfj.pt/
ASSOCIAÇAO NACIONAL DOS TREINADORES DE FUTEBOL;https://antf.pt/
SINDICATO NACIONAL DOS TRABALHADORES DAS INDÚSTRIAS DE ALIMENTAÇAO E BEBIDAS (STIANOR);http://www.cgtp.pt/contactos/234-porto/69-sindicato-dos-trabalhadores-da-agricultura-e-das-industrias-de-alimentacao-bebidas-e-tabacos-de-portugal-sintab
SINDICATO DOS TRABALHADORES DOS TRANSPORTES DE PORTUGAL ¿ STTAMP;https://www.sttamp.org/
SINDICATO VERTICAL DE CARREIRAS DA POLICIA;http://www.svcp.pt/
SINDICATO DOS TÉCNICOS DE EMERGÊNCIA,PRE-HOSPITALAR - STEPH;http://www.steph.pt/
FEDERAÇAO PORTUGUESA DA EDUCAÇAO, DO ESTADO E DE ENTIDADES COM FINS PUBLICOS;https://www.dnb.com/business-directory/company-profiles.FPE_-_FEDERA%C3%87%C3%83O_PORTUGUESA_DA_EDUCA%C3%87%C3%83O_DO_ESTADO_E_DE_ENTIDADES_COM_FINS_P%C3%9ABLICOS.22e99a7dc1ed01d4482bfc66253ebce4.html
SINDICATO DOS TRABALHADORES AGRÍCOLAS DO DISTRITO DO PORTO;https://ephemerajpp.com/category/org/sindicatos/sindicato-dos-trabalhadores-agricolas-distrito-do-porto/
SINDICATO DEMOCRATICO DOS MÉDICOS DO NORTE;https://www.sindicatomedicosnorte.pt/
SINDICATO DOS PROFESSORES PORTUGUESES NAS COMUNIDADES LUSÍADAS;https://empresite.jornaldenegocios.pt/SINDICATO-PROFESSORES-PORTUGUESES-NAS-COMUNIDADES-LUSIADAS-SPCL.html
SINDICATO DOS TRABALHADORES DE LANIFÍCIOS DO NORTE;https://fesete.pt/portal/index.php/sindicatos-filiados
SINDICATO DEMOCRATICO DOS PROFISSIONAIS DE FUTEBOL;https://www.publico.pt/2020/10/23/sociedade/noticia/enfermeiros-convocam-cinco-dias-greve-novembro-1936418
SINDICATO NACIONAL DE CARTEIROS, LIVRE, DEMOCRÁTICO E INDEPENDENTE;https://www.sntct.pt/
FEDERAÇÃO DE SINDICATOS DA INDÚSTRIA, ENERGIA E TRANSPORTES;https://empresite.jornaldenegocios.pt/FEDERACAO-NACIONAL-SINDICATOS-TRANSPORTES-INDUSTRIA-ENERGIA-LISBOA.html
CONFEDERAÇÃO GERAL DE SINDICATOS INDEPENDENTES;https://www.usi.pt/a-instituicao/
CONFEDERAÇÃO NACIONAL DE SINDICATOS DE QUADROS;https://www.usi.pt/snaq-sindicato-nacional-de-quadros-tecnicos/
UNIÃO GERAL DE TRABALHADORES;https://www.ugt.pt/
UGT-LISBOA, UNIÃO GERAL DE TRABALHADORES DE LISBOA;https://www.ugt.pt/contactos
UNIÃO DOS SINDICATOS DE VILA FRANCA DE XIRA;https://www.uniaolisboa-cgtp.pt/delegacoes-da-usl/vila-franca-de-xira/12-delegacao-sindical-de-vf-xira
UNIÃO SINDICAL DE TORRES VEDRAS, CADAVAL, LOURINHÃ, MAFRA E SOBRAL DE MONTE AGRAÇO;https://empresite.jornaldenegocios.pt/USTCLMS-UNIAO-SINDICAL-TORRES-VEDRAS-CADAVAL-LOURINHA-MAFRA-SOBRAL-MONTE-AGRACO.html
USL/CGTPIN;https://www.uniaolisboa-cgtp.pt/
FEDERAÇÃO NACIONAL DOS SINDICATOS DE POLICIA;https://www.facebook.com/fenpol/
FEDERAÇÃO DO SECTOR FINANCEIRO;https://www.sbn.pt/Home/Febase/tabid/706/Default.aspx
FEDERAÇAO NACIONAL DOS SINDICATOS DOS TRANSPORTES;https://empresite.jornaldenegocios.pt/FEDERACAO-NACIONAL-SINDICATOS-TRANSPORTES-INDUSTRIA-ENERGIA-LISBOA.html
FEDERAÇAO DOS TRABALHADORES DAS INDÚSTRIAS CERÂMICA, VIDREIRA, EXTRACTIVA, ENERGIA E QUIMICA;https://dre.pt/pesquisa/-/search/453568/details/maximized
FEDERAÇAO DOS SINDICATOS DO SECTOR DA PESCA;http://www.cgtp.pt/pre-avisos/6416-federacao-dos-sindicatos-do-sector-da-pesca-emitiu-o-pre-aviso-de-greve
FSIABT/CGTPIN;http://sindicatos.cgtp.pt/fesaht/assunto/a-federacao/
FEDERAÇÃO DOS SINDICATOS DA INDÚSTRIA E SERVIÇOS;http://www.aenfermagemeasleis.pt/tag/federacao-dos-sindicatos-da-industria-e-servicos/
FEDERAÇÃO DOS SINDICATOS DOS TRABALHADORES DAS INDÚSTRIAS ELÉCTRICAS DE PORTUGAL;http://cad.cgtp.pt/ica/index.php/59400;isaar
FEDERAÇAO NACIONAL DE SINDICATOS DE QUADROS;http://www.guianet.pt/pt/fensiq-federacao-nacional-de-sindicatos-de-quadros-333496
FEDERAÇAO DOS SINDICATOS DE TRANSPORTES RODOVIÁRIOS E URBANOS/CGTPIN;http://cad.cgtp.pt/ica/index.php/36789;isaar
FEDERAÇAO DOS SINDICATOS DO MAR;https://empresite.jornaldenegocios.pt/FESMAR-FEDERACAO-SINDICATOS-TRABALHADORES-MAR.html
FEDERAÇAO PORTUGUESA DOS SINDICATO DAS INDÚSTRIAS DE CELULOSE, PAPEL, GRÁFICA E IMPRENSA;https://ephemerajpp.com/category/org/sindicatos/federacao-portuguesa-dos-sindicatos-das-industrias-de-celulose-papel-grafica-e-imprensa/
SINDICATO NACIONAL DA PROTEÇAO CIVIL;https://www.facebook.com/www.snps.space/
SINDICATO SVP;https://sindicatosvp.pt/
ASSOCIAÇAO SINDICAL DOS PERITOS FORENSES DA POLICIA JUDICIARIA;https://pt-br.facebook.com/pages/category/Nonprofit-Organization/Associa%C3%A7%C3%A3o-S%C3%B3cio-Profissional-dos-Peritos-Forenses-da-Pol%C3%ADcia-Judici%C3%A1ria-1428416674036607/
SINDICATO DOS TRABALHADORES DOS AEROPORTOS, MANUTENÇÃO E AVIAÇÃO;https://stamageral.wixsite.com/stama
SINDICATO NACIONAL DOS TRABALHADORES DA AGRICULTURA, FLORESTA PESCA TURISMO INDÚSTRIA ALIMENTAR BEBIDAS E AFINS;https://setaab.wixsite.com/setaab/contacto
SINDICATO INDEPENDENTE DE PILOTOS DE LINHAS AEREAS;https://www.sipla.pt/
ASSOCIAÇÃO SINDICAL DOS TRABALHADORES DA EUROCER;https://empresite.jornaldenegocios.pt/ASSOCIACAO-SINDICAL-TRABALHADORES-EUROCER-ASTE-ALENQUER.html
SINDICATO DE AGENTES DA POLÍCIA DE SEGURANÇA PÚBLICA;http://spsp.pt/
ASSOCIAÇÃO SINDICAL AUTONOMA DE POLÍCIAS (ASAPOL);http://www.asapol.net/
SINDICATO DOS MÉDICOS DENTISTAS;https://empresite.jornaldenegocios.pt/SMD-SINDICATO-MEDICOS-DENTISTAS-LISBOA.html
ASSOCIAÇÃO SINDICAL DOS PROFISSIONAIS DE INSPECÇÃO TRIBUTÁRIA E ADUANEIRA;https://apit.pt/
SINDICATO DOS INSPECTORES DO TRABALHO;http://www.sit.pt/
ASSOCIAÇÃO DOS OFICIAIS DE JUSTIÇA;https://www.aojesp.org.br/
ASSOCIAÇÃO DE CLASSE INTERPROFISSIONAL;http://www.anarkismo.net/article/3056
SINDICATO DOS OFICIAIS DE JUSTIÇA;https://soj.pt/
UNIÃO SINDICAL DE PROFESSORES;https://pt-pt.facebook.com/UniaoDosSindicatosDeLisboa
SINDICATO DO PESSOAL TECNICO DE APOIO A ATIVIDADE POLICIAL DA POLICIA DE SEGURANÇA PUBLICA- SPTAAP;https://www.spp-psp.pt/
SINDICATO INDEPENDENTE DOS TRABALHADORES DA ADMINISTRAÇÃO PÚBLICA;https://www.usi.pt/sitap-sindicato-independente-dos-trabalhadores-da-administracao-publica/
SINDICATO NACIONAL DA POLÍCIA;https://sinapol.pt/
SINDICATO MODERNO DOS PROFESSORES;https://executivedigest.sapo.pt/sindicato-anuncia-greve-de-professores-entre-30-de-novembro-e-4-de-dezembro/
SINDICATO INDEPENDENTE DOS OPERACIONAIS FERROVIARIOS E AFINS;https://empresite.jornaldenegocios.pt/SINDICATO-INDEPENDENTE-OPERACIONAIS-FERROVIARIOS-AFINS-SIOFA.html
SINDICATO NACIONAL DOS TRANSPORTES, COMUNICAÇÕES E OBRAS PÚBLICAS;https://www.usi.pt/fentcop-sindicato-nacional-dos-transportes-comunicacoes-e-obras-publicas/
SINDICATO DOS TRABALHADORES DA INDÚSTRIA METALÚRGICA E METALOMECÂNICA DOS DISTRITOS DE LISBOA, LEIRIA, SANTARÉM E CASTELO BRANCO;https://www.fiequimetal.pt/index.php/sobre-nos/sindicatos-filiados/site-csra
ASSOCIAÇÃO SINDICAL DOS NOTÁRIOS PORTUGUESES;https://www.notarios.pt/OrdemNotarios/PT/Generico/Links/
SINDICATO DOS TRABALHADORES DO COMÉRCIO, ESCRITÓRIOS E SERVIÇOS DE PORTUGAL;https://www.cesp1.net/
SINDICATO DOS TÉCNICOS DE HANDLING DE AEROPORTOS;https://www.stha.pt/
SINDICATO INDEPENDENTE DOS TRABALHADORES DA INFORMAÇÃO E COMUNICAÇÕES;https://www.usi.pt/sitic-sindicato-independente-dos-trabalhadores-da-informacao-e-comunicacoes/
SINDICATO NACIONAL DOS PROFESSORES E INVESTIGADORES DO ENSINO SUPERIOR PARTICULAR E COOPERATIVO (ASSOCIAÇÃO SINDICAL DE INVESTIGADORES E DOCENTES DO ENSINO SUPERIOR PARTICULAR E COOPERATIVO);https://www.spn.pt/Pasta/particular-e-cooperativo
SINDICATO DOS EDUCADORES E PROFESSORES LICENCIADOS PELAS ESCOLAS SUPERIORES DE EDUCAÇÃO E UNIVERSIDADES;https://www.sepleu.pt/
SINDICATO FERROVIÁRIO DA REVISÃO E COMERCIAL ITINERANTE;https://www.cmjornal.pt/maissobre/presidente-do-sindicato-ferrovi%C3%A1rio-da-revis%C3%A3o-comercial-itinerante
SINDICATO DOS TRABALHADORES DAS INDÚSTRIAS DE CERÂMICA, CIMENTOS E SIMILARES, CONSTRUÇAO, MADEIRAS, MARMORES E CORTIÇAS DO SUL E REGIOES AUTONOMAS;http://www.cgtp.pt/contactos/232-lisboa/56-sindicato-dos-trabalhadores-das-industrias-de-ceramica-cimentos-e-similares-construcao-madeiras-marmores-e-corticas-do-sul-e-regioes-autonomas
SINDICATO NACIONAL DOS TRABALHADORES DO SERVIÇO PÚBLICO DE EMPREGO E FORMAÇÃO PROFISSIONAL;https://empresite.jornaldenegocios.pt/SINDICATO-NACIONAL-TRABALHADORES-SERVICO-PUBLICO-EMPREGO-FORMACAO-PROFISSIONAL-STEMPFOR.html
SINDICATO NACIONAL DOS PROFESSORES LICENCIADOS PELOS POLITÉCNICOS E UNIVERSIDADES;https://www.spliu.pt/
SINDICATO NACIONAL DE BOMBEIROS PROFISSIONAIS;https://www.anbp.pt/
SINDICATO DOS FUNCIONÁRIOS DO SERVIÇO DE ESTRANGEIROS E FRONTEIRAS;https://www.cmjornal.pt/maissobre/sindicato-dos-funcion%C3%A1rios-do-servi%C3%A7o-de-estrangeiros-e-fronteiras
SINDICATO DOS TRABALHADORES DA TRACÇÃO DO METROPOLITANO DE LISBOA;https://sttm.pt/
SINDICATO DOS TÉCNICOS, ADMINISTRATIVOS E AUXILIARES DE EDUCAÇÃO DO SUL E REGIÕES AUTÓNOMAS;https://staaezsra.pt/
SINDICATO DOS ENGENHEIROS DA MARINHA MERCANTE;http://www.semm.pt/
ASSOCIAÇAO SINDICAL DOS CONSERVADORES DOS REGISTOS;https://ascr.pt/general_pages/news
SINDICATO DOS TÉCNICOS DE OBSERVAÇÃO E REDE METEOROLÓGICA;https://www.ipma.pt/pt/otempo/obs.superficie/
SINDICATO DEMOCRÁTICO DOS TRABALHADORES DOS AEROPORTOS E AVIAÇÃO;https://empresite.jornaldenegocios.pt/SINDICATO-DEMOCRATICO-TRABALHADORES-AEROPORTOS-AVIACAO-SINDAV.html
ASSOCIAÇAO SINDICAL DOS DIPLOMATAS PORTUGUESES;https://www.asdp.pt/
ASSOCIAÇAO DOS TRABALHADORES DA ESCOLA SUPERIOR DE MEDICINA DENTÁRIA DE LISBOA;https://empresite.jornaldenegocios.pt/ATESMDL-ASSOCIACAO-TRABALHADORES-ESCOLA-SUPERIOR-MEDICINA-DENTARIA-LISBOA.html
SINDICATO DA ENERGIA;https://sinergia.pt/
SINDICATO NACIONAL DOS TÉCNICOS DA SAÚDE;https://www.stss.pt/web/
SINDICATO DA INDÚSTRIA DO METAL;https://www.fiequimetal.pt/index.php/sobre-nos
SINDICATO INDEPENDENTE DOS ENFERMEIROS (REGIÃO SUL);https://local.infobel.pt/PT101039519/sindicato_independente_dos_enfermeiros_regiao_sul_sienf-areeiro.html
SINDICATO DEMOCRATICOS DOS PORTOS;http://www.sdpgl.pt/
SINDICATO DE CAPITÃES E OFICIAIS DA MARINHA MERCANTE;https://sincomar.pt/
SINDICATO DOS ENGENHEIROS TÉCNICOS DE CIÊNCIAS AGRÁRIAS;https://empresite.jornaldenegocios.pt/SINDICATO-ENGENHEIROS-TECNICOS-CIENCIAS-AGRARIAS.html
SINDICATO NACIONAL DE QUADROS DAS TELECOMUNICAÇÕES;https://www.tensiq.pt/
SINDICATO NACIONAL DOS TÉCNICOS ASSISTENTES DENTÁRIOS;https://www.saudeoral.pt/medicos-dentistas/criada-associacao-assistentes-tecnicos-medicina-dentaria/
SINDICATO DOS FUNCIONÁRIOS PARLAMENTARES;https://www.parlamento.pt/sites/PARXIIIL/Paginas/2018/marco/PARrecebeSFP.aspx
SINDICATO NACIONAL DOS MASSAGISTAS DE RECUPERAÇAO, CINESIOTERAPEUTAS, OSTEOPATAS, TERAPEUTAS MANUAIS E PESSOAL AUXILIAR E ADMINISTRATIVO;https://empresite.jornaldenegocios.pt/SINDICATO-NACIONAL-MASSAGISTAS-RECUPERACAO-CINESIOTERAPEUTAS-OSTEOPATAS-TERAPEUTAS-MANUAIS-PESSOAL-AUXILIAR-ADMINISTRATIVO-SIMAC.html
SINDICATO NACIONAL DOS QUADROS E TÉCNICOS BANCÁRIOS;https://www.snqtb.pt/
SINDICATO DOS PROFISSIONAIS DE MÁQUINAS DA MARINHA MERCANTE DE PORTUGAL;http://www.guianet.pt/pt/sindicato-dos-profissionais-de-maquinas-da-marinha-mercante-de-portugal-334168
SINDICATO NACIONAL DOS FERROVIÁRIOS DO MOVIMENTO E AFINS;http://sinafe.mozello.com/
SINDICATO DOS TRABALHADORES DE TRANSPORTES RODOVIÁRIOS E URBANOS DO CENTRO;http://www.cgtp.pt/contactos/232-lisboa/124-sindicato-dos-trabalhadores-de-transportes-rodoviarios-e-urbanos-de-portugal-strup
SINDICATO NACIONAL E DEMOCRATICO DOS PROFESSORES;https://www.sindep.pt/
